OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Sales,Profit
542,2023-06-22,13,13,2,5255,10510,2677.67
543,2023-12-15,111,8,7,4639,32473,8281.47
544,2024-11-05,89,13,9,5255,47295,11621.73
545,2023-05-26,85,10,5,5178,25890,6290.21
546,2023-01-31,108,9,7,648,4536,1009.88
547,2023-03-11,155,26,1,1686,1686,299.4
548,2024-09-03,36,25,1,829,829,155.0
549,2023-11-28,179,20,1,475,475,89.94
550,2023-05-06,146,35,2,5681,11362,1379.99
551,2024-03-14,138,35,5,5681,28405,6404.81
552,2024-04-07,37,26,6,1686,10116,2739.22
553,2023-12-30,8,26,9,1686,15174,2007.59
554,2024-01-14,162,26,8,1686,13488,2133.58
555,2024-08-04,126,22,3,6884,20652,3592.59
556,2024-07-19,84,36,8,6660,53280,14400.89
557,2024-07-26,113,8,7,4639,32473,3709.54
558,2023-12-30,82,36,3,6660,19980,2799.76
559,2024-07-01,15,22,2,6884,13768,1969.88
560,2023-05-23,75,25,2,829,1658,430.83
561,2023-09-25,112,38,2,7055,14110,2355.77
562,2024-05-24,115,15,3,6858,20574,4599.82
563,2023-02-21,200,3,5,4080,20400,4005.43
564,2023-03-18,105,38,4,7055,28220,5015.13
565,2024-01-26,24,37,9,3113,28017,6833.44
566,2024-05-07,71,30,8,2322,18576,3819.24
567,2023-10-22,91,23,9,1384,12456,2044.85
568,2024-03-01,37,10,8,5178,41424,5795.28
569,2023-06-11,177,11,8,5653,45224,8215.8
570,2023-05-28,166,20,5,475,2375,596.13
571,2023-07-01,73,33,6,2206,13236,3392.66
572,2023-08-14,178,36,9,6660,59940,11414.03
573,2024-02-11,19,14,2,7632,15264,2919.76
574,2023-09-25,146,11,1,5653,5653,1048.86
575,2023-11-04,138,19,2,6656,13312,2476.78
576,2024-12-24,26,39,8,6677,53416,10082.92
577,2023-03-15,49,23,4,1384,5536,1250.17
578,2024-02-03,177,37,8,3113,24904,5085.22
579,2023-10-13,167,2,5,4835,24175,3047.95
580,2023-12-11,185,32,9,5812,52308,13685.42
581,2023-06-23,100,25,6,829,4974,823.84
582,2023-05-13,39,37,9,3113,28017,5886.54
583,2023-05-17,189,13,2,5255,10510,2592.47
584,2023-10-03,128,3,2,4080,8160,1145.39
585,2024-10-10,136,30,2,2322,4644,1025.13
586,2024-10-24,183,23,2,1384,2768,502.53
587,2024-05-15,62,29,2,4366,8732,1170.45
588,2023-10-01,129,26,1,1686,1686,443.81
589,2023-08-09,99,2,1,4835,4835,616.68
590,2023-05-19,199,35,1,5681,5681,656.97
591,2024-08-23,145,14,5,7632,38160,6076.35
592,2023-04-26,148,1,4,2919,11676,2772.74
593,2023-12-15,160,5,7,2643,18501,3250.71
594,2024-09-17,179,26,6,1686,10116,2694.96
595,2024-10-22,192,34,2,2445,4890,520.88
596,2023-11-17,75,7,6,2964,17784,2538.02
597,2023-02-27,21,19,4,6656,26624,5777.46
598,2024-05-13,133,14,3,7632,22896,4066.02
599,2024-01-11,92,39,1,6677,6677,1218.3
600,2023-04-19,48,19,5,6656,33280,9044.05
601,2023-12-05,93,35,4,5681,22724,2645.66
602,2024-04-16,16,16,5,3186,15930,2784.73
603,2023-08-17,107,4,8,1706,13648,1984.54
604,2024-03-14,97,37,7,3113,21791,5989.65
605,2023-09-21,66,7,5,2964,14820,3399.18
606,2023-04-03,188,35,2,5681,11362,2017.0
607,2023-09-27,144,3,5,4080,20400,5722.61
608,2023-09-23,189,10,4,5178,20712,5009.67
609,2023-05-17,104,18,2,378,756,158.57
610,2023-02-20,142,1,7,2919,20433,4280.47
611,2024-01-19,125,40,1,7260,7260,1452.48
612,2024-06-13,147,38,8,7055,56440,15686.59
613,2023-05-03,184,30,4,2322,9288,2580.58
614,2024-01-14,194,25,2,829,1658,368.48
615,2024-04-20,74,5,6,2643,15858,4427.06
616,2023-12-30,103,11,5,5653,28265,3832.3
617,2023-09-04,138,17,3,6511,19533,2490.76
618,2024-05-13,108,34,1,2445,2445,619.59
619,2024-08-23,62,40,9,7260,65340,8885.69
620,2023-01-04,11,35,2,5681,11362,2114.04
621,2024-05-17,45,12,3,5742,17226,4214.27
622,2024-03-31,181,39,1,6677,6677,1778.77
623,2024-10-06,196,36,2,6660,13320,2132.75
624,2023-11-19,76,32,2,5812,11624,2204.07
625,2023-02-08,52,19,1,6656,6656,1454.48
626,2023-01-13,83,6,6,3767,22602,3862.18
627,2024-06-01,118,2,6,4835,29010,8489.82
628,2024-05-16,119,37,3,3113,9339,2692.62
629,2024-05-23,111,15,5,6858,34290,9062.27
630,2024-03-10,194,2,6,4835,29010,8643.57
631,2023-10-03,134,29,2,4366,8732,876.33
632,2024-01-04,64,31,1,7127,7127,2113.19
633,2024-02-18,102,23,9,1384,12456,2719.19
634,2023-01-18,192,39,2,6677,13354,1513.35
635,2023-01-18,45,21,4,5243,20972,3538.11
636,2024-03-04,91,5,9,2643,23787,3634.15
637,2024-08-31,59,31,4,7127,28508,6529.8
638,2024-11-07,48,18,6,378,2268,430.82
639,2024-01-26,136,5,6,2643,15858,3695.69
640,2024-06-23,88,1,2,2919,5838,848.57
641,2024-12-03,147,2,2,4835,9670,1267.54
642,2023-08-08,26,5,5,2643,13215,2895.71
643,2024-04-09,133,7,5,2964,14820,3586.64
644,2024-04-10,45,39,7,6677,46739,12907.24
645,2023-07-06,164,22,8,6884,55072,12659.64
646,2023-02-12,114,1,9,2919,26271,7118.34
647,2024-09-21,7,23,4,1384,5536,1210.37
648,2024-01-20,175,23,1,1384,1384,394.02
649,2024-03-07,152,3,5,4080,20400,4637.28
650,2023-12-15,144,2,1,4835,4835,1349.83
651,2024-10-03,193,36,7,6660,46620,9922.55
652,2024-08-04,50,25,2,829,1658,443.21
653,2023-09-21,27,12,8,5742,45936,11710.67
654,2023-10-04,8,27,7,741,5187,1516.92
655,2023-04-14,12,24,1,5431,5431,965.92
656,2024-07-07,71,4,8,1706,13648,3177.21
657,2024-09-07,176,7,1,2964,2964,730.43
658,2023-04-03,105,30,5,2322,11610,2924.74
659,2024-10-14,95,2,2,4835,9670,1484.28
660,2024-03-25,106,10,4,5178,20712,3597.69
661,2024-10-17,58,20,1,475,475,53.93
662,2023-08-01,102,40,4,7260,29040,4840.81
663,2023-01-07,24,19,8,6656,53248,14962.34
664,2023-07-13,87,3,4,4080,16320,4331.3
665,2024-10-11,43,18,9,378,3402,569.37
666,2024-12-03,51,1,5,2919,14595,2528.07
667,2023-06-13,158,13,5,5255,26275,7326.25
668,2023-09-23,95,2,4,4835,19340,2487.0
669,2023-09-12,65,18,2,378,756,145.44
670,2023-09-03,181,7,1,2964,2964,445.12
671,2024-09-27,15,5,6,2643,15858,4609.44
672,2024-03-09,144,24,9,5431,48879,13918.01
673,2023-04-04,2,6,2,3767,7534,2197.05
674,2023-10-29,161,33,3,2206,6618,798.16
675,2024-04-14,193,10,5,5178,25890,5583.14
676,2024-02-01,18,6,7,3767,26369,3905.32
677,2023-09-25,143,19,7,6656,46592,12823.25
678,2024-04-29,49,39,3,6677,20031,3174.87
679,2024-08-25,66,7,5,2964,14820,4164.56
680,2024-09-24,197,33,6,2206,13236,3767.82
681,2023-07-22,128,20,2,475,950,214.29
682,2024-10-10,101,24,5,5431,27155,8043.36
683,2024-07-14,179,7,6,2964,17784,2627.74
684,2024-03-18,171,12,9,5742,51678,7995.81
685,2023-02-25,160,8,3,4639,13917,2694.16
686,2023-09-10,183,21,8,5243,41944,8710.21
687,2024-09-20,187,15,4,6858,27432,6974.77
688,2023-05-05,155,6,3,3767,11301,2049.16
689,2023-09-11,111,31,7,7127,49889,5605.04
690,2024-11-23,27,24,5,5431,27155,4758.95
691,2023-08-31,3,31,3,7127,21381,3733.41
692,2024-01-23,126,27,9,741,6669,1468.9
693,2023-03-27,178,6,9,3767,33903,9994.96
694,2024-03-23,8,21,1,5243,5243,1034.41
695,2024-08-14,56,24,1,5431,5431,637.59
696,2024-07-04,77,13,5,5255,26275,6019.08
697,2024-08-08,155,33,3,2206,6618,1599.42
698,2024-04-09,51,24,9,5431,48879,13520.28
699,2024-09-01,128,24,6,5431,32586,9336.4
700,2024-04-04,182,22,5,6884,34420,6735.43
701,2023-11-28,195,38,4,7055,28220,4272.66
702,2023-02-27,21,22,9,6884,61956,10925.71
703,2024-12-19,70,20,2,475,950,174.96
704,2024-01-29,173,28,7,2448,17136,2341.34
705,2023-08-04,138,25,9,829,7461,1761.43
706,2024-01-31,14,8,3,4639,13917,1816.47
707,2024-05-28,83,31,2,7127,14254,4044.37
708,2024-08-29,81,5,7,2643,18501,2657.15
709,2024-09-27,151,5,2,2643,5286,1084.96
710,2024-09-12,99,25,1,829,829,129.17
711,2023-03-13,100,24,3,5431,16293,4539.34
712,2023-01-17,194,40,4,7260,29040,5557.76
713,2023-08-06,79,22,5,6884,34420,4518.66
714,2023-07-17,93,21,2,5243,10486,2701.05
715,2024-09-11,153,3,1,4080,4080,525.49
716,2024-06-26,121,19,5,6656,33280,4125.96
717,2023-08-21,30,22,1,6884,6884,1632.62
718,2024-10-05,6,37,3,3113,9339,1319.97
719,2023-03-08,30,3,7,4080,28560,3096.29
720,2024-06-16,156,40,4,7260,29040,7722.42
721,2024-11-07,131,28,7,2448,17136,2594.1
722,2024-03-06,10,35,7,5681,39767,10673.28
723,2024-01-04,14,36,3,6660,19980,4506.97
724,2024-10-01,47,26,5,1686,8430,1530.7
725,2023-04-26,139,23,1,1384,1384,259.0
726,2023-11-18,145,26,4,1686,6744,992.05
727,2023-09-10,112,15,3,6858,20574,2092.16
728,2024-01-12,57,33,4,2206,8824,1263.09
729,2024-05-24,49,7,4,2964,11856,1552.09
730,2024-07-07,41,34,2,2445,4890,637.03
731,2023-02-09,196,38,1,7055,7055,1917.47
732,2024-09-12,172,7,7,2964,20748,5476.04
733,2023-05-25,87,28,7,2448,17136,3261.05
734,2023-12-17,82,1,8,2919,23352,3823.69
735,2023-06-07,165,32,6,5812,34872,8054.66
736,2023-06-17,26,18,5,378,1890,530.13
737,2024-10-01,183,36,9,6660,59940,9681.24
738,2023-06-12,38,23,2,1384,2768,673.25
739,2023-01-25,149,21,6,5243,31458,7977.08
740,2023-04-26,37,30,5,2322,11610,2218.17
741,2023-04-28,58,21,2,5243,10486,1659.4
742,2024-10-16,53,31,3,7127,21381,4984.41
743,2023-08-28,118,26,9,1686,15174,4065.96
744,2023-12-06,8,32,3,5812,17436,4394.67
745,2024-02-28,186,32,5,5812,29060,5474.39
746,2024-06-12,4,21,1,5243,5243,1521.37
747,2023-03-05,74,14,7,7632,53424,6874.56
748,2024-09-06,184,20,3,475,1425,398.07
749,2023-11-18,58,32,5,5812,29060,5992.51
750,2024-07-09,26,40,3,7260,21780,6131.71
751,2024-03-14,17,33,9,2206,19854,4875.16
752,2023-06-21,172,38,6,7055,42330,11262.83
753,2024-07-27,5,29,9,4366,39294,10047.23
754,2024-03-08,171,24,8,5431,43448,6902.82
755,2023-02-21,26,15,3,6858,20574,3715.99
756,2023-11-16,5,15,6,6858,41148,11263.34
757,2024-09-21,178,35,2,5681,11362,3244.82
758,2023-10-24,113,31,2,7127,14254,2485.23
759,2024-09-25,200,34,2,2445,4890,928.15
760,2023-03-17,80,39,9,6677,60093,17830.48
761,2023-04-18,101,16,4,3186,12744,2445.62
762,2024-11-30,126,22,3,6884,20652,5639.51
763,2023-02-09,189,26,4,1686,6744,1103.29
764,2024-07-27,51,13,4,5255,21020,5101.65
765,2023-12-26,198,22,7,6884,48188,13473.62
766,2024-01-12,180,11,5,5653,28265,5744.06
767,2023-09-06,6,11,9,5653,50877,10336.49
768,2023-01-04,125,22,8,6884,55072,10649.48
769,2023-04-23,136,18,3,378,1134,286.92
770,2024-07-21,92,3,3,4080,12240,3259.73
771,2024-12-22,70,5,9,2643,23787,3182.08
772,2023-11-18,150,30,3,2322,6966,733.15
773,2023-11-23,90,23,5,1384,6920,1693.49
774,2024-10-25,33,11,6,5653,33918,9155.92
775,2023-07-04,112,2,4,4835,19340,5779.86
776,2023-07-11,162,40,5,7260,36300,9190.43
777,2024-01-13,88,16,8,3186,25488,3655.18
778,2023-01-15,163,1,3,2919,8757,1457.3
779,2023-10-08,32,18,2,378,756,152.84
780,2024-06-27,10,10,1,5178,5178,1519.35
781,2023-11-15,152,21,7,5243,36701,8672.57
782,2024-10-08,145,30,4,2322,9288,2706.51
783,2023-08-16,91,4,2,1706,3412,550.44
784,2023-08-26,67,34,9,2445,22005,6107.08
785,2023-04-25,177,22,8,6884,55072,9621.61
786,2024-08-08,131,16,3,3186,9558,2795.95
787,2024-10-05,67,3,3,4080,12240,2917.7
788,2023-02-21,33,5,6,2643,15858,2947.46
789,2023-11-01,177,20,2,475,950,105.09
790,2023-03-07,27,4,9,1706,15354,4193.99
791,2023-07-10,191,36,7,6660,46620,5203.46
792,2023-10-25,127,21,2,5243,10486,1937.23
793,2023-01-13,144,14,5,7632,38160,11415.44
794,2023-01-31,135,33,2,2206,4412,1019.76
795,2023-04-06,175,13,3,5255,15765,1950.71
796,2023-06-05,67,11,7,5653,39571,7114.22
797,2023-09-08,128,1,2,2919,5838,602.09
798,2023-12-03,164,5,1,2643,2643,465.98
799,2024-09-26,138,13,3,5255,15765,3218.68
800,2023-03-14,102,24,3,5431,16293,2942.76
801,2024-10-28,52,18,5,378,1890,552.19
802,2023-08-27,141,3,5,4080,20400,5677.9
803,2024-12-14,38,15,9,6858,61722,7816.34
804,2023-09-08,89,23,3,1384,4152,533.3
805,2023-12-15,176,12,4,5742,22968,3744.48
806,2023-10-13,155,37,7,3113,21791,3220.86
807,2024-05-29,51,21,5,5243,26215,2896.6
808,2024-01-18,129,8,1,4639,4639,1188.54
809,2024-10-02,122,15,1,6858,6858,1584.84
810,2024-08-14,150,23,1,1384,1384,363.74
811,2024-10-09,199,9,8,648,5184,710.32
812,2023-02-16,54,16,3,3186,9558,1093.5
813,2023-10-13,172,27,9,741,6669,983.71
814,2023-03-02,184,6,4,3767,15068,1524.21
815,2024-02-08,163,2,9,4835,43515,7748.0
816,2023-08-22,164,33,3,2206,6618,1884.71
817,2023-08-23,90,28,3,2448,7344,1695.94
818,2023-12-30,101,5,6,2643,15858,4057.01
819,2024-08-30,70,35,4,5681,22724,4596.66
820,2024-04-10,58,6,8,3767,30136,4830.9
821,2024-10-02,145,19,4,6656,26624,5940.31
822,2023-01-03,21,3,4,4080,16320,4109.6
823,2023-04-24,60,3,1,4080,4080,735.16
824,2023-03-28,192,39,4,6677,26708,7317.1
825,2023-07-21,152,21,4,5243,20972,5701.63
826,2024-10-09,192,1,4,2919,11676,1234.45
827,2023-11-24,133,12,3,5742,17226,2925.53
828,2024-09-01,14,37,3,3113,9339,1637.03
829,2023-06-15,66,22,2,6884,13768,1412.31
830,2023-08-12,126,16,2,3186,6372,846.47
831,2024-10-06,42,17,3,6511,19533,5556.45
832,2023-05-02,65,13,8,5255,42040,8644.74
833,2023-05-14,81,5,3,2643,7929,2048.48
834,2023-02-22,49,8,2,4639,9278,1162.11
835,2023-11-02,85,10,6,5178,31068,5178.69
836,2024-10-22,176,31,4,7127,28508,4646.04
837,2023-11-04,75,7,3,2964,8892,1740.33
838,2024-09-28,63,26,3,1686,5058,1380.95
839,2023-08-13,9,24,3,5431,16293,3878.27
840,2023-02-16,117,36,4,6660,26640,5342.51
841,2023-10-15,116,32,5,5812,29060,5786.82
842,2023-06-28,185,5,8,2643,21144,4546.02
843,2024-11-27,87,31,7,7127,49889,7291.96
844,2024-06-12,167,11,4,5653,22612,2275.25
845,2024-09-20,83,13,5,5255,26275,5340.52
846,2023-10-22,127,2,4,4835,19340,4112.46
847,2024-08-07,4,35,3,5681,17043,4701.89
848,2024-12-17,50,30,5,2322,11610,1951.08
849,2024-01-25,18,28,6,2448,14688,1853.0
850,2024-09-19,22,35,5,5681,28405,4290.17
851,2023-11-27,150,19,2,6656,13312,3779.02
852,2023-02-18,75,35,4,5681,22724,4970.8
853,2023-03-13,138,39,6,6677,40062,4172.54
854,2023-10-10,169,24,9,5431,48879,10042.52
855,2023-03-24,21,18,1,378,378,113.29
856,2023-08-23,2,17,1,6511,6511,1577.79
857,2024-11-25,174,27,9,741,6669,1682.2
858,2024-09-10,193,38,5,7055,35275,4468.75
859,2023-07-26,32,27,3,741,2223,460.33
860,2023-01-15,47,25,6,829,4974,1483.01
861,2024-07-27,160,17,4,6511,26044,2647.49
862,2023-12-19,176,2,5,4835,24175,4857.29
863,2024-02-07,144,7,8,2964,23712,2858.59
864,2023-04-17,114,2,4,4835,19340,3103.72
865,2024-02-15,82,5,1,2643,2643,396.73
866,2024-05-13,171,24,9,5431,48879,8613.08
867,2024-02-01,113,4,6,1706,10236,1292.21
868,2023-09-07,130,34,7,2445,17115,3658.3
869,2023-03-24,146,6,5,3767,18835,4674.54
870,2024-01-19,117,27,8,741,5928,780.65
871,2024-08-17,102,14,6,7632,45792,10979.27
872,2024-06-10,17,25,4,829,3316,519.27
873,2023-07-23,42,4,5,1706,8530,2064.79
874,2024-08-04,74,35,4,5681,22724,3449.31
875,2024-04-05,15,15,4,6858,27432,8000.8
876,2024-08-29,97,40,2,7260,14520,1462.34
877,2024-04-03,169,17,3,6511,19533,2853.34
878,2024-05-19,125,14,5,7632,38160,8866.75
879,2024-02-01,81,32,8,5812,46496,10704.82
880,2024-09-21,21,35,3,5681,17043,3158.94
881,2024-07-24,77,21,8,5243,41944,6143.14
882,2024-01-08,110,31,1,7127,7127,1752.69
883,2024-03-02,167,1,5,2919,14595,3346.3
884,2023-07-07,9,19,6,6656,39936,4717.33
885,2024-08-30,62,7,9,2964,26676,3349.24
886,2024-10-06,28,8,2,4639,9278,1990.61
887,2023-12-06,154,9,5,648,3240,617.82
888,2023-01-26,25,7,3,2964,8892,1685.88
889,2024-05-25,9,5,3,2643,7929,1033.0
890,2024-02-21,85,37,2,3113,6226,1466.61
891,2024-07-28,78,19,3,6656,19968,3075.54
892,2023-05-14,111,33,1,2206,2206,236.42
893,2023-02-25,126,6,4,3767,15068,2055.64
894,2023-08-25,7,22,2,6884,13768,1610.7
895,2024-06-23,60,31,2,7127,14254,4095.98
896,2023-03-20,194,13,2,5255,10510,2276.33
897,2024-05-23,94,13,8,5255,42040,10275.31
898,2024-01-02,196,6,7,3767,26369,2735.96
899,2024-10-10,30,10,9,5178,46602,6600.2
900,2024-12-16,135,36,3,6660,19980,3513.57
901,2023-03-21,27,39,9,6677,60093,15518.82
902,2024-02-10,42,22,9,6884,61956,14819.41
903,2023-06-06,151,5,1,2643,2643,490.19
904,2023-02-18,85,35,8,5681,45448,10056.0
905,2024-03-03,24,11,3,5653,16959,3265.8
906,2023-07-14,139,27,4,741,2964,690.55
907,2024-01-09,118,4,5,1706,8530,1996.14
908,2024-05-11,29,17,8,6511,52088,12298.63
909,2024-08-10,80,30,6,2322,13932,3384.98
910,2024-07-26,30,29,8,4366,34928,10224.68
911,2024-08-13,36,30,6,2322,13932,3992.22
912,2024-10-08,121,40,8,7260,58080,8392.95
913,2024-10-20,65,23,4,1384,5536,1047.7
914,2024-07-03,147,15,5,6858,34290,5328.18
915,2023-05-28,146,5,6,2643,15858,3302.1
916,2024-12-01,8,39,6,6677,40062,9008.6
917,2023-06-26,1,26,4,1686,6744,848.9
918,2024-03-28,3,15,6,6858,41148,9070.89
919,2024-07-09,122,19,8,6656,53248,8507.13
920,2023-08-03,106,13,7,5255,36785,10038.07
921,2024-12-28,175,31,9,7127,64143,8748.49
922,2023-01-23,105,33,3,2206,6618,743.23
923,2023-05-25,184,8,5,4639,23195,4395.5
924,2023-06-29,88,27,6,741,4446,1261.1
925,2023-10-23,89,27,8,741,5928,1062.28
926,2023-01-01,118,1,6,2919,17514,2562.38
927,2024-07-06,66,14,2,7632,15264,2188.45
928,2024-09-10,117,19,7,6656,46592,11446.32
929,2023-07-23,14,8,5,4639,23195,3580.41
930,2023-06-18,42,35,6,5681,34086,5905.22
931,2023-09-08,177,11,8,5653,45224,8692.89
932,2023-11-16,166,37,2,3113,6226,1830.55
933,2023-08-17,147,39,6,6677,40062,9152.14
934,2024-03-04,48,23,7,1384,9688,2497.39
935,2024-02-11,116,26,6,1686,10116,1873.12
936,2023-07-25,136,5,6,2643,15858,4709.59
937,2023-05-19,126,18,2,378,756,208.24
938,2024-04-26,52,38,1,7055,7055,1192.5
939,2024-08-11,67,4,4,1706,6824,1433.29
940,2024-02-10,54,32,8,5812,46496,10217.43
941,2023-08-12,80,29,5,4366,21830,4320.09
942,2023-05-10,23,38,6,7055,42330,6969.32
943,2023-12-02,119,8,8,4639,37112,8925.86
944,2024-08-15,164,13,7,5255,36785,8044.84
945,2023-11-14,159,26,3,1686,5058,667.45
946,2023-02-17,189,20,8,475,3800,584.55
947,2024-10-14,106,19,2,6656,13312,3667.64
948,2024-02-15,115,18,9,378,3402,773.13
949,2024-09-08,148,1,4,2919,11676,3122.27
950,2023-04-30,167,8,9,4639,41751,12524.47
951,2024-06-24,118,26,1,1686,1686,358.9
952,2024-11-16,148,22,5,6884,34420,5920.52
953,2024-06-03,21,20,6,475,2850,413.22
954,2024-05-24,171,3,7,4080,28560,7942.08
955,2023-10-07,113,2,6,4835,29010,3108.78
956,2024-03-09,150,31,7,7127,49889,12062.68
957,2024-10-03,4,27,9,741,6669,756.62
958,2024-01-24,104,22,4,6884,27536,7763.95
959,2023-11-11,199,7,2,2964,5928,828.51
960,2023-12-31,99,19,8,6656,53248,9960.45
961,2023-04-17,51,7,7,2964,20748,2596.78
962,2024-10-28,85,1,9,2919,26271,4949.98
963,2023-05-25,178,27,1,741,741,134.88
964,2024-08-25,16,17,7,6511,45577,5213.07
965,2023-11-28,77,27,5,741,3705,845.03
966,2024-04-16,159,38,7,7055,49385,7401.28
967,2023-08-25,131,12,4,5742,22968,3602.92
968,2023-06-18,126,18,9,378,3402,378.37
969,2024-03-11,4,35,7,5681,39767,9858.35
970,2023-09-28,89,30,9,2322,20898,6208.23
971,2023-12-21,108,35,9,5681,51129,11017.07
972,2024-11-29,125,16,9,3186,28674,6610.51
973,2023-11-06,5,23,6,1384,8304,980.04
974,2023-10-12,94,1,7,2919,20433,3573.38
975,2024-05-18,74,16,3,3186,9558,1521.81
976,2024-01-02,6,7,7,2964,20748,2201.83
977,2023-12-27,24,3,7,4080,28560,4639.23
978,2023-11-21,26,39,5,6677,33385,6924.83
979,2024-10-31,12,30,5,2322,11610,2746.98
980,2024-12-16,123,1,4,2919,11676,2414.77
981,2023-07-29,185,12,3,5742,17226,2072.7
982,2024-05-25,93,3,2,4080,8160,1409.81
983,2023-06-01,93,1,5,2919,14595,3339.53
984,2024-05-18,142,22,4,6884,27536,7234.12
985,2023-01-07,103,18,4,378,1512,281.82
986,2024-07-10,176,4,5,1706,8530,1970.11
987,2023-10-03,35,8,7,4639,32473,9331.93
988,2023-03-06,194,17,4,6511,26044,7557.93
989,2023-12-02,118,4,6,1706,10236,2062.12
990,2023-12-14,153,35,8,5681,45448,13256.53
991,2024-01-07,8,26,5,1686,8430,1718.37
992,2023-10-22,176,23,6,1384,8304,1809.19
993,2023-10-04,171,37,6,3113,18678,4273.8
994,2024-10-24,105,3,5,4080,20400,3785.98
995,2023-09-09,147,29,9,4366,39294,11093.24
996,2023-04-23,36,8,6,4639,27834,7097.66
997,2024-12-08,197,26,2,1686,3372,515.57
998,2023-07-05,15,19,4,6656,26624,3600.29
999,2024-08-13,21,10,9,5178,46602,12894.01
1000,2023-07-11,134,13,5,5255,26275,5667.09
1001,2023-04-26,33,40,2,7260,14520,3459.59
1002,2024-01-04,70,21,3,5243,15729,2438.41
1003,2023-07-27,183,35,1,5681,5681,590.64
1004,2023-04-26,196,34,3,2445,7335,1145.92
1005,2024-01-12,177,18,7,378,2646,313.38
1006,2024-11-16,64,7,7,2964,20748,5077.55
1007,2023-08-18,36,18,1,378,378,103.1
1008,2024-12-21,104,7,4,2964,11856,2693.01
1009,2023-08-06,192,4,1,1706,1706,412.64
1010,2023-10-17,3,11,3,5653,16959,4848.09
1011,2023-08-28,35,3,8,4080,32640,8341.83
1012,2023-06-11,192,13,2,5255,10510,1273.79
1013,2024-11-15,82,29,5,4366,21830,3385.29
1014,2024-04-28,147,1,2,2919,5838,1250.94
1015,2024-12-13,53,29,5,4366,21830,3068.25
1016,2023-06-16,174,40,5,7260,36300,4231.99
1017,2023-12-08,30,21,2,5243,10486,2678.9
1018,2024-08-23,72,9,4,648,2592,593.77
1019,2024-01-20,141,6,4,3767,15068,3625.83
1020,2023-05-21,96,6,9,3767,33903,3731.18
1021,2023-06-22,49,4,1,1706,1706,249.48
1022,2023-02-05,67,18,7,378,2646,723.61
1023,2024-06-09,167,27,3,741,2223,660.57
1024,2023-09-19,180,35,8,5681,45448,7101.14
1025,2024-01-31,59,30,8,2322,18576,2197.3
1026,2024-09-27,128,16,7,3186,22302,3214.13
1027,2023-07-30,190,33,1,2206,2206,374.13
1028,2023-10-21,50,26,8,1686,13488,3068.56
1029,2023-12-18,19,7,3,2964,8892,1212.79
1030,2023-09-08,196,2,6,4835,29010,8288.41
1031,2024-05-23,12,4,3,1706,5118,1113.56
1032,2024-04-27,33,7,9,2964,26676,7112.81
1033,2023-12-13,32,13,6,5255,31530,3689.54
1034,2024-03-27,99,40,6,7260,43560,12767.22
1035,2023-06-15,162,25,2,829,1658,317.28
1036,2023-06-07,36,9,7,648,4536,664.7
1037,2023-05-05,70,13,5,5255,26275,5388.91
1038,2023-06-23,64,29,2,4366,8732,2490.88
1039,2023-03-12,190,36,5,6660,33300,5942.33
1040,2024-04-25,149,37,7,3113,21791,3551.59
1041,2024-10-29,169,12,6,5742,34452,5695.29
1042,2024-03-17,58,26,5,1686,8430,1332.83
1043,2023-09-08,124,13,5,5255,26275,6499.96
1044,2024-03-03,172,12,4,5742,22968,4943.64
1045,2024-03-09,97,10,8,5178,41424,7464.84
1046,2023-06-25,157,3,4,4080,16320,2095.1
1047,2024-06-12,28,33,9,2206,19854,3271.1
1048,2023-10-28,56,5,6,2643,15858,1835.13
1049,2024-10-10,34,5,1,2643,2643,500.97
1050,2023-03-13,18,3,7,4080,28560,3736.0
1051,2024-06-03,43,1,1,2919,2919,577.21
1052,2023-05-20,116,34,6,2445,14670,3049.36
1053,2023-06-09,64,38,3,7055,21165,2535.2
1054,2023-04-08,136,20,8,475,3800,543.84
1055,2023-08-15,53,11,8,5653,45224,10783.29
1056,2024-02-08,96,40,3,7260,21780,3406.04
1057,2024-10-13,121,16,7,3186,22302,6346.36
1058,2024-07-31,149,23,3,1384,4152,748.39
1059,2024-01-09,145,26,3,1686,5058,582.81
1060,2023-04-01,190,15,6,6858,41148,9207.37
1061,2024-05-16,22,27,5,741,3705,961.74
1062,2024-11-17,115,8,7,4639,32473,4462.09
1063,2023-07-26,126,12,4,5742,22968,4298.58
1064,2024-07-11,80,16,5,3186,15930,3257.91
1065,2023-03-28,168,10,1,5178,5178,653.4
1066,2024-12-22,196,10,8,5178,41424,9999.39
1067,2024-04-20,174,27,1,741,741,124.2
1068,2024-01-25,182,31,4,7127,28508,8543.58
1069,2023-11-11,2,29,5,4366,21830,5196.08
1070,2023-02-12,130,27,6,741,4446,1170.1
1071,2024-03-05,144,25,4,829,3316,485.91
1072,2024-08-27,84,35,7,5681,39767,11671.02
1073,2024-07-15,194,15,1,6858,6858,1563.93
1074,2024-03-10,70,1,6,2919,17514,2353.06
1075,2024-02-17,130,8,2,4639,9278,2768.42
1076,2024-01-02,36,4,7,1706,11942,1569.19
1077,2023-06-08,66,12,5,5742,28710,7100.84
1078,2023-09-01,5,33,6,2206,13236,2366.71
1079,2023-09-23,31,29,4,4366,17464,4040.54
1080,2024-03-14,135,37,9,3113,28017,5744.02
1081,2023-08-13,191,29,2,4366,8732,2514.1
